No, norma, norm_delta_time, elapsed_norm_time
258, 0.392706, 0.00247962, 0.632916
259, 0.391809, 0.00248172, 0.635398
260, 0.390853, 0.00248341, 0.637881
261, 0.389937, 0.00248532, 0.640367
262, 0.388995, 0.00248701, 0.642854
263, 0.38806, 0.00248872, 0.645342
264, 0.387126, 0.0024904, 0.647833
265, 0.386174, 0.00249191, 0.650325
266, 0.385245, 0.00249354, 0.652818
267, 0.384273, 0.00249486, 0.655313
268, 0.383348, 0.00249644, 0.65781
269, 0.382358, 0.00249756, 0.660307
270, 0.381438, 0.0024991, 0.662806
271, 0.380429, 0.00250002, 0.665306
272, 0.379517, 0.00250153, 0.667808
273, 0.378491, 0.00250224, 0.67031
274, 0.377586, 0.00250371, 0.672814
275, 0.376548, 0.00250425, 0.675318
276, 0.37563, 0.00250553, 0.677824
277, 0.374608, 0.00250607, 0.68033
278, 0.373678, 0.00250716, 0.682837
279, 0.37268, 0.00250774, 0.685345
280, 0.371737, 0.00250863, 0.687853
281, 0.370771, 0.00250928, 0.690362
282, 0.369817, 0.00250996, 0.692872
283, 0.36889, 0.00251074, 0.695383
284, 0.367926, 0.00251119, 0.697894
285, 0.367046, 0.00251214, 0.700406
286, 0.366071, 0.00251235, 0.702919
287, 0.365227, 0.00251337, 0.705432
288, 0.364259, 0.00251346, 0.707946
289, 0.363409, 0.00251427, 0.71046
290, 0.362496, 0.00251455, 0.712974
291, 0.36164, 0.00251513, 0.71549
292, 0.360787, 0.00251564, 0.718005
293, 0.359924, 0.00251599, 0.720521
294, 0.359136, 0.00251676, 0.723038
295, 0.358266, 0.00251685, 0.725555
296, 0.357527, 0.00251776, 0.728073
297, 0.356673, 0.00251775, 0.73059
298, 0.355936, 0.00251843, 0.733109
299, 0.355161, 0.00251869, 0.735627
300, 0.354441, 0.00251915, 0.738147
301, 0.35377, 0.0025197, 0.740666
302, 0.353101, 0.00251992, 0.743186
303, 0.352593, 0.0025208, 0.745707
304, 0.352058, 0.00252077, 0.748228
305, 0.351779, 0.00252155, 0.750749
306, 0.351619, 0.00252172, 0.753271
307, 0.351805, 0.00252228, 0.755793
308, 0.352389, 0.00252279, 0.758316
309, 0.353502, 0.00252313, 0.760839
310, 0.355418, 0.002524, 0.763363
311, 0.358155, 0.00252411, 0.765887
312, 0.36213, 0.002525, 0.768412
313, 0.36731, 0.00252526, 0.770938
314, 0.373939, 0.00252594, 0.773464
315, 0.381924, 0.00252661, 0.77599
316, 0.391045, 0.00252708, 0.778517
317, 0.401066, 0.0025282, 0.781046
318, 0.411235, 0.00252847, 0.783574
319, 0.421181, 0.00252949, 0.786103
320, 0.430101, 0.00253026, 0.788634
321, 0.437464, 0.00253115, 0.791165
322, 0.442896, 0.00253272, 0.793698
323, 0.445882, 0.00253371, 0.796231
324, 0.446494, 0.00253535, 0.798767
325, 0.444775, 0.00253769, 0.801304
326, 0.440886, 0.00254066, 0.803845
327, 0.435019, 0.00254377, 0.806389
328, 0.427615, 0.00254766, 0.808936
329, 0.419049, 0.00255239, 0.811489
330, 0.409691, 0.00255799, 0.814047
331, 0.399837, 0.0025641, 0.816611
332, 0.389778, 0.00257053, 0.819181
333, 0.379839, 0.00257763, 0.821759
334, 0.370254, 0.00258544, 0.824345
335, 0.36121, 0.00259407, 0.826939
336, 0.352764, 0.00260296, 0.829542
337, 0.344932, 0.00261152, 0.832153
338, 0.337907, 0.00262083, 0.834774
339, 0.331718, 0.002631, 0.837405
340, 0.326161, 0.00264043, 0.840045
341, 0.321346, 0.0026502, 0.842696
342, 0.317291, 0.00266082, 0.845356
343, 0.313796, 0.00267105, 0.848027
344, 0.310844, 0.00268118, 0.850709
345, 0.308488, 0.00269218, 0.853401
346, 0.306528, 0.00270281, 0.856104
347, 0.304934, 0.00271326, 0.858817
348, 0.303776, 0.00272462, 0.861541
349, 0.30284, 0.00273538, 0.864277
350, 0.302154, 0.00274616, 0.867023
351, 0.301781, 0.00275787, 0.869781
352, 0.301478, 0.00276858, 0.872549
353, 0.301369, 0.0027797, 0.875329
354, 0.301483, 0.00279169, 0.878121
355, 0.301552, 0.00280228, 0.880923
356, 0.301807, 0.00281376, 0.883737
357, 0.302158, 0.00282544, 0.886562
358, 0.302493, 0.00283638, 0.889399
359, 0.302983, 0.00284827, 0.892247
360, 0.303446, 0.0028595, 0.895106
361, 0.303956, 0.00287083, 0.897977
362, 0.304588, 0.002883, 0.90086
363, 0.305102, 0.00289384, 0.903754
364, 0.30574, 0.00290563, 0.90666
365, 0.306372, 0.00291721, 0.909577
366, 0.306989, 0.0029285, 0.912505
367, 0.307726, 0.00294082, 0.915446
368, 0.308326, 0.00295175, 0.918398
369, 0.309028, 0.00296357, 0.921362
370, 0.309732, 0.00297538, 0.924337
371, 0.310401, 0.00298676, 0.927324
372, 0.311178, 0.00299921, 0.930323
373, 0.311839, 0.00301043, 0.933333
374, 0.312572, 0.00302245, 0.936356
375, 0.313339, 0.00303465, 0.93939
376, 0.314035, 0.00304631, 0.942437
377, 0.314863, 0.0030591, 0.945496
378, 0.315573, 0.0030709, 0.948567
379, 0.316363, 0.00308335, 0.95165
380, 0.317196, 0.00309635, 0.954746
381, 0.317952, 0.00310852, 0.957855
382, 0.318824, 0.00312191, 0.960977
383, 0.319643, 0.00313476, 0.964112
384, 0.320488, 0.0031479, 0.96726
385, 0.321449, 0.00316224, 0.970422
386, 0.322274, 0.00317519, 0.973597
387, 0.323222, 0.0031895, 0.976787
388, 0.324193, 0.00320392, 0.97999
389, 0.325114, 0.00321808, 0.983209
390, 0.326214, 0.00323382, 0.986442
391, 0.32549, 0.00323167, 0.989674
392, 0.324751, 0.003229, 0.992903
393, 0.324061, 0.00322702, 0.99613
394, 0.323344, 0.00322437, 0.999354
395, 0.322626, 0.00322196, 1.00258
396, 0.321975, 0.0032198, 1.0058
397, 0.321228, 0.00321697, 1.00901
398, 0.320595, 0.00321483, 1.01223
399, 0.319852, 0.00321191, 1.01544
400, 0.319197, 0.0032094, 1.01865
401, 0.318485, 0.0032067, 1.02186
402, 0.317808, 0.00320385, 1.02506
403, 0.317123, 0.00320132, 1.02826
404, 0.316422, 0.00319812, 1.03146
405, 0.315752, 0.00319564, 1.03465
406, 0.315039, 0.00319222, 1.03785
407, 0.314348, 0.00318945, 1.04104
408, 0.313659, 0.00318619, 1.04422
409, 0.312947, 0.00318313, 1.04741
410, 0.312288, 0.00318011, 1.05059
411, 0.311555, 0.00317676, 1.05376
412, 0.310931, 0.00317404, 1.05694
413, 0.310176, 0.0031704, 1.06011
414, 0.309542, 0.00316755, 1.06327
415, 0.308819, 0.00316417, 1.06644
416, 0.308163, 0.00316106, 1.0696
417, 0.307494, 0.00315818, 1.07276
418, 0.306813, 0.00315481, 1.07591
419, 0.306175, 0.00315219, 1.07907
420, 0.305502, 0.00314889, 1.08221
421, 0.304846, 0.00314603, 1.08536
422, 0.304239, 0.00314343, 1.0885
423, 0.303563, 0.00314032, 1.09164
424, 0.302974, 0.00313793, 1.09478
425, 0.302335, 0.00313515, 1.09792
426, 0.301721, 0.00313252, 1.10105
427, 0.301164, 0.00313056, 1.10418
428, 0.30053, 0.00312774, 1.10731
429, 0.299954, 0.00312555, 1.11043
430, 0.299407, 0.00312368, 1.11356
431, 0.298809, 0.00312123, 1.11668
432, 0.298266, 0.00311943, 1.1198
433, 0.297736, 0.00311769, 1.12292
434, 0.297168, 0.00311564, 1.12603
435, 0.296667, 0.00311418, 1.12915
436, 0.296145, 0.00311265, 1.13226
437, 0.29562, 0.00311095, 1.13537
438, 0.295133, 0.0031098, 1.13848
439, 0.294648, 0.00310853, 1.14159
440, 0.294138, 0.00310715, 1.14469
441, 0.293687, 0.00310625, 1.1478
442, 0.293217, 0.0031053, 1.15091
443, 0.292743, 0.00310418, 1.15401
444, 0.292299, 0.00310351, 1.15711
445, 0.29187, 0.0031029, 1.16022
446, 0.291406, 0.003102, 1.16332
447, 0.290987, 0.00310153, 1.16642
448, 0.29058, 0.00310125, 1.16952
449, 0.290138, 0.00310055, 1.17262
450, 0.28973, 0.00310024, 1.17572
451, 0.289352, 0.00310027, 1.17882
452, 0.288925, 0.00309976, 1.18192
453, 0.288526, 0.00309959, 1.18502
454, 0.28816, 0.00309972, 1.18812
455, 0.287758, 0.00309953, 1.19122
456, 0.287374, 0.00309948, 1.19432
457, 0.28701, 0.00309971, 1.19742
458, 0.286638, 0.0030998, 1.20052
459, 0.286257, 0.00309984, 1.20362
460, 0.285904, 0.00310015, 1.20672
461, 0.285548, 0.00310046, 1.20982
462, 0.285177, 0.00310059, 1.21292
463, 0.284828, 0.00310096, 1.21602
464, 0.284488, 0.00310144, 1.21912
465, 0.284124, 0.00310164, 1.22222
466, 0.28378, 0.00310207, 1.22533
467, 0.28345, 0.00310264, 1.22843
468, 0.283093, 0.00310292, 1.23153
469, 0.282755, 0.0031034, 1.23464
470, 0.282429, 0.003104, 1.23774
471, 0.28208, 0.00310434, 1.24084
472, 0.281749, 0.00310486, 1.24395
473, 0.281421, 0.00310542, 1.24705
474, 0.281081, 0.00310583, 1.25016
475, 0.280758, 0.0031064, 1.25327
476, 0.280424, 0.00310686, 1.25637
477, 0.280095, 0.00310732, 1.25948
478, 0.279772, 0.00310786, 1.26259
479, 0.279437, 0.00310823, 1.2657
480, 0.279117, 0.00310875, 1.26881
481, 0.27878, 0.00310904, 1.27191
482, 0.278454, 0.00310944, 1.27502
483, 0.278116, 0.00310967, 1.27813
484, 0.277777, 0.00310985, 1.28124
485, 0.277435, 0.00310997, 1.28435
486, 0.277082, 0.00310993, 1.28746
487, 0.276713, 0.00310966, 1.29057
488, 0.276329, 0.00310918, 1.29368
489, 0.275927, 0.00310844, 1.29679
490, 0.275505, 0.00310744, 1.2999
491, 0.275067, 0.00310619, 1.303
492, 0.274615, 0.00310474, 1.30611
493, 0.27415, 0.00310307, 1.30921
494, 0.273653, 0.00310099, 1.31231
495, 0.273153, 0.00309881, 1.31541
496, 0.27266, 0.00309666, 1.31851
497, 0.272123, 0.00309394, 1.3216
498, 0.271595, 0.00309126, 1.32469
499, 0.271073, 0.0030886, 1.32778
500, 0.270514, 0.00308545, 1.33087
501, 0.269989, 0.00308265, 1.33395
502, 0.269423, 0.0030793, 1.33703
503, 0.268879, 0.00307618, 1.34011
504, 0.268325, 0.00307289, 1.34318
505, 0.267767, 0.00306952, 1.34625
506, 0.267226, 0.00306629, 1.34931
507, 0.266659, 0.00306275, 1.35238
508, 0.266127, 0.00305958, 1.35544
509, 0.265556, 0.00305595, 1.35849
510, 0.265031, 0.00305283, 1.36155
511, 0.26446, 0.00304919, 1.3646
512, 0.263939, 0.00304613, 1.36764
513, 0.263373, 0.00304256, 1.37068
514, 0.262852, 0.00303953, 1.37372
515, 0.262294, 0.00303611, 1.37676
516, 0.261771, 0.00303312, 1.37979
517, 0.261225, 0.00302991, 1.38282
518, 0.260695, 0.00302694, 1.38585
519, 0.260165, 0.00302402, 1.38887
520, 0.259626, 0.00302105, 1.39189
521, 0.259113, 0.00301848, 1.39491
522, 0.258561, 0.00301551, 1.39793
523, 0.25807, 0.00301334, 1.40094
524, 0.257502, 0.00301035, 1.40395
525, 0.257008, 0.00300831, 1.40696
526, 0.256449, 0.00300561, 1.40997
527, 0.255938, 0.00300355, 1.41297
528, 0.255403, 0.0030013, 1.41597
529, 0.254874, 0.00299921, 1.41897
530, 0.254367, 0.00299745, 1.42197
531, 0.25382, 0.00299531, 1.42496
532, 0.253339, 0.00299402, 1.42796
533, 0.252781, 0.00299185, 1.43095
534, 0.252288, 0.00299051, 1.43394
535, 0.251767, 0.00298885, 1.43693
536, 0.25127, 0.00298743, 1.43992
537, 0.2508, 0.00298628, 1.4429
538, 0.250312, 0.00298478, 1.44589
539, 0.249909, 0.00298406, 1.44887
540, 0.249467, 0.00298254, 1.45185
541, 0.249126, 0.00298172, 1.45484
542, 0.248827, 0.0029807, 1.45782
543, 0.248619, 0.00297978, 1.4608
544, 0.248558, 0.00297925, 1.46377
545, 0.248603, 0.0029782, 1.46675
546, 0.248907, 0.00297787, 1.46973
547, 0.24942, 0.00297698, 1.47271
548, 0.250291, 0.00297652, 1.47568
549, 0.251561, 0.00297611, 1.47866
550, 0.253288, 0.0029755, 1.48164
551, 0.255616, 0.00297555, 1.48461
552, 0.258481, 0.0029748, 1.48759
553, 0.26204, 0.0029747, 1.49056
554, 0.266216, 0.00297442, 1.49354
555, 0.270975, 0.00297417, 1.49651
556, 0.276247, 0.0029744, 1.49948
557, 0.28177, 0.002974, 1.50246
