No, norma, norm_delta_time, elapsed_norm_time
207, 0.482588, 0.001, 0.207
208, 0.488468, 0.001, 0.208
209, 0.49587, 0.001, 0.209
210, 0.504805, 0.001, 0.21
211, 0.515168, 0.001, 0.211
212, 0.526729, 0.001, 0.212
213, 0.539145, 0.001, 0.213
214, 0.551989, 0.001, 0.214
215, 0.564782, 0.001, 0.215
216, 0.57704, 0.001, 0.216
217, 0.588309, 0.001, 0.217
218, 0.598198, 0.001, 0.218
219, 0.606395, 0.001, 0.219
220, 0.612681, 0.001, 0.22
221, 0.616929, 0.001, 0.221
222, 0.619098, 0.001, 0.222
223, 0.619221, 0.001, 0.223
224, 0.617393, 0.001, 0.224
225, 0.613755, 0.001, 0.225
226, 0.60848, 0.001, 0.226
227, 0.601766, 0.001, 0.227
228, 0.593823, 0.001, 0.228
229, 0.584865, 0.001, 0.229
230, 0.575107, 0.001, 0.23
231, 0.564758, 0.001, 0.231
232, 0.554015, 0.001, 0.232
233, 0.543059, 0.001, 0.233
234, 0.532053, 0.001, 0.234
235, 0.521137, 0.001, 0.235
236, 0.510431, 0.001, 0.236
237, 0.500036, 0.001, 0.237
238, 0.490034, 0.001, 0.238
239, 0.480495, 0.001, 0.239
240, 0.471476, 0.001, 0.24
241, 0.463024, 0.001, 0.241
242, 0.455172, 0.001, 0.242
243, 0.447937, 0.001, 0.243
244, 0.441325, 0.001, 0.244
245, 0.435322, 0.001, 0.245
246, 0.429905, 0.001, 0.246
247, 0.425045, 0.001, 0.247
248, 0.420708, 0.001, 0.248
249, 0.416864, 0.001, 0.249
250, 0.413483, 0.001, 0.25
251, 0.410541, 0.001, 0.251
252, 0.408012, 0.001, 0.252
253, 0.405865, 0.001, 0.253
254, 0.404064, 0.001, 0.254
255, 0.402571, 0.001, 0.255
256, 0.401343, 0.001, 0.256
257, 0.400343, 0.001, 0.257
258, 0.399538, 0.001, 0.258
259, 0.398905, 0.001, 0.259
260, 0.398427, 0.001, 0.26
261, 0.398091, 0.001, 0.261
262, 0.397883, 0.001, 0.262
263, 0.397787, 0.001, 0.263
264, 0.397781, 0.001, 0.264
265, 0.397844, 0.001, 0.265
266, 0.397955, 0.001, 0.266
267, 0.3981, 0.001, 0.267
268, 0.39827, 0.001, 0.268
269, 0.398461, 0.001, 0.269
270, 0.398672, 0.001, 0.27
271, 0.398902, 0.001, 0.271
272, 0.399145, 0.001, 0.272
273, 0.399393, 0.001, 0.273
274, 0.399637, 0.001, 0.274
275, 0.399867, 0.001, 0.275
276, 0.400076, 0.001, 0.276
277, 0.400265, 0.001, 0.277
278, 0.400436, 0.001, 0.278
279, 0.400592, 0.001, 0.279
280, 0.400735, 0.001, 0.28
281, 0.400862, 0.001, 0.281
282, 0.40097, 0.001, 0.282
283, 0.401053, 0.001, 0.283
284, 0.401107, 0.001, 0.284
285, 0.401132, 0.001, 0.285
286, 0.401131, 0.001, 0.286
287, 0.401107, 0.001, 0.287
288, 0.401064, 0.001, 0.288
289, 0.401001, 0.001, 0.289
290, 0.400917, 0.001, 0.29
291, 0.400809, 0.001, 0.291
292, 0.400675, 0.001, 0.292
293, 0.400514, 0.001, 0.293
294, 0.40033, 0.001, 0.294
295, 0.400124, 0.001, 0.295
296, 0.399899, 0.001, 0.296
297, 0.399657, 0.001, 0.297
298, 0.399396, 0.001, 0.298
299, 0.399115, 0.001, 0.299
300, 0.398813, 0.001, 0.3
301, 0.39849, 0.001, 0.301
302, 0.398146, 0.001, 0.302
303, 0.397786, 0.001, 0.303
304, 0.39741, 0.001, 0.304
305, 0.39702, 0.001, 0.305
306, 0.396615, 0.001, 0.306
307, 0.396193, 0.001, 0.307
308, 0.395754, 0.001, 0.308
309, 0.395299, 0.001, 0.309
310, 0.394829, 0.001, 0.31
311, 0.394347, 0.001, 0.311
312, 0.393853, 0.001, 0.312
313, 0.393347, 0.001, 0.313
314, 0.392828, 0.001, 0.314
315, 0.392297, 0.001, 0.315
316, 0.391753, 0.001, 0.316
317, 0.391197, 0.001, 0.317
318, 0.390631, 0.001, 0.318
319, 0.390055, 0.001, 0.319
320, 0.38947, 0.001, 0.32
321, 0.388876, 0.001, 0.321
322, 0.388272, 0.001, 0.322
323, 0.387658, 0.001, 0.323
324, 0.387035, 0.001, 0.324
325, 0.386404, 0.001, 0.325
326, 0.385765, 0.001, 0.326
327, 0.38512, 0.001, 0.327
328, 0.384467, 0.001, 0.328
329, 0.383807, 0.001, 0.329
330, 0.38314, 0.001, 0.33
331, 0.382467, 0.001, 0.331
332, 0.381786, 0.001, 0.332
333, 0.3811, 0.001, 0.333
334, 0.380409, 0.001, 0.334
335, 0.379712, 0.001, 0.335
336, 0.379011, 0.001, 0.336
337, 0.378304, 0.001, 0.337
338, 0.377592, 0.001, 0.338
339, 0.376876, 0.001, 0.339
340, 0.376155, 0.001, 0.34
341, 0.375431, 0.001, 0.341
342, 0.374702, 0.001, 0.342
343, 0.373971, 0.001, 0.343
344, 0.373236, 0.001, 0.344
345, 0.372497, 0.001, 0.345
346, 0.371755, 0.001, 0.346
347, 0.37101, 0.001, 0.347
348, 0.370262, 0.001, 0.348
349, 0.369512, 0.001, 0.349
350, 0.36876, 0.001, 0.35
351, 0.368005, 0.001, 0.351
352, 0.367248, 0.001, 0.352
353, 0.366489, 0.001, 0.353
354, 0.365728, 0.001, 0.354
355, 0.364965, 0.001, 0.355
356, 0.364202, 0.001, 0.356
357, 0.363437, 0.001, 0.357
358, 0.362671, 0.001, 0.358
359, 0.361903, 0.001, 0.359
360, 0.361134, 0.001, 0.36
361, 0.360364, 0.001, 0.361
362, 0.359594, 0.001, 0.362
363, 0.358824, 0.001, 0.363
364, 0.358052, 0.001, 0.364
365, 0.35728, 0.001, 0.365
366, 0.356507, 0.001, 0.366
367, 0.355734, 0.001, 0.367
368, 0.354962, 0.001, 0.368
369, 0.35419, 0.001, 0.369
370, 0.353417, 0.001, 0.37
371, 0.352645, 0.001, 0.371
372, 0.351872, 0.001, 0.372
373, 0.3511, 0.001, 0.373
374, 0.350328, 0.001, 0.374
375, 0.349558, 0.001, 0.375
376, 0.348787, 0.001, 0.376
377, 0.348017, 0.001, 0.377
378, 0.347248, 0.001, 0.378
379, 0.34648, 0.001, 0.379
380, 0.345712, 0.001, 0.38
381, 0.344946, 0.001, 0.381
382, 0.344181, 0.001, 0.382
383, 0.343416, 0.001, 0.383
384, 0.342653, 0.001, 0.384
385, 0.341891, 0.001, 0.385
386, 0.34113, 0.001, 0.386
387, 0.340371, 0.001, 0.387
388, 0.339613, 0.001, 0.388
389, 0.338856, 0.001, 0.389
390, 0.338102, 0.001, 0.39
391, 0.337348, 0.001, 0.391
392, 0.336597, 0.001, 0.392
393, 0.335847, 0.001, 0.393
394, 0.335098, 0.001, 0.394
395, 0.334352, 0.001, 0.395
396, 0.333608, 0.001, 0.396
397, 0.332866, 0.001, 0.397
398, 0.332125, 0.001, 0.398
399, 0.331386, 0.001, 0.399
400, 0.33065, 0.001, 0.4
401, 0.329916, 0.001, 0.401
402, 0.329184, 0.001, 0.402
403, 0.328454, 0.001, 0.403
404, 0.327726, 0.001, 0.404
405, 0.327001, 0.001, 0.405
406, 0.326278, 0.001, 0.406
407, 0.325558, 0.001, 0.407
408, 0.324841, 0.001, 0.408
409, 0.324125, 0.001, 0.409
410, 0.323413, 0.001, 0.41
411, 0.322703, 0.001, 0.411
412, 0.321996, 0.001, 0.412
413, 0.321291, 0.001, 0.413
414, 0.32059, 0.001, 0.414
415, 0.319891, 0.001, 0.415
416, 0.319195, 0.001, 0.416
417, 0.318502, 0.001, 0.417
418, 0.317812, 0.001, 0.418
419, 0.317126, 0.001, 0.419
420, 0.316442, 0.001, 0.42
421, 0.315762, 0.001, 0.421
422, 0.315085, 0.001, 0.422
423, 0.314411, 0.001, 0.423
424, 0.31374, 0.001, 0.424
425, 0.313073, 0.001, 0.425
426, 0.312409, 0.001, 0.426
427, 0.311749, 0.001, 0.427
428, 0.311092, 0.001, 0.428
429, 0.310439, 0.001, 0.429
430, 0.309789, 0.001, 0.43
431, 0.309143, 0.001, 0.431
432, 0.308501, 0.001, 0.432
433, 0.307863, 0.001, 0.433
434, 0.307228, 0.001, 0.434
435, 0.306598, 0.001, 0.435
436, 0.305971, 0.001, 0.436
437, 0.305348, 0.001, 0.437
438, 0.304729, 0.001, 0.438
439, 0.304115, 0.001, 0.439
440, 0.303504, 0.001, 0.44
441, 0.302897, 0.001, 0.441
442, 0.302295, 0.001, 0.442
443, 0.301696, 0.001, 0.443
444, 0.301102, 0.001, 0.444
445, 0.300512, 0.001, 0.445
446, 0.299926, 0.001, 0.446
447, 0.299345, 0.001, 0.447
448, 0.298768, 0.001, 0.448
449, 0.298195, 0.001, 0.449
450, 0.297626, 0.001, 0.45
451, 0.297062, 0.001, 0.451
452, 0.296502, 0.001, 0.452
453, 0.295946, 0.001, 0.453
454, 0.295395, 0.001, 0.454
455, 0.294847, 0.001, 0.455
456, 0.294304, 0.001, 0.456
457, 0.293765, 0.001, 0.457
458, 0.293231, 0.001, 0.458
459, 0.2927, 0.001, 0.459
460, 0.292174, 0.001, 0.46
461, 0.291652, 0.001, 0.461
462, 0.291133, 0.001, 0.462
463, 0.290619, 0.001, 0.463
464, 0.290108, 0.001, 0.464
465, 0.289602, 0.001, 0.465
466, 0.289099, 0.001, 0.466
467, 0.2886, 0.001, 0.467
468, 0.288104, 0.001, 0.468
469, 0.287612, 0.001, 0.469
470, 0.287123, 0.001, 0.47
471, 0.286638, 0.001, 0.471
472, 0.286156, 0.001, 0.472
473, 0.285677, 0.001, 0.473
474, 0.285201, 0.001, 0.474
475, 0.284728, 0.001, 0.475
476, 0.284258, 0.001, 0.476
477, 0.283791, 0.001, 0.477
478, 0.283326, 0.001, 0.478
479, 0.282864, 0.001, 0.479
480, 0.282404, 0.001, 0.48
481, 0.281946, 0.001, 0.481
482, 0.281491, 0.001, 0.482
483, 0.281038, 0.001, 0.483
484, 0.280587, 0.001, 0.484
485, 0.280138, 0.001, 0.485
486, 0.27969, 0.001, 0.486
487, 0.279244, 0.001, 0.487
488, 0.2788, 0.001, 0.488
489, 0.278358, 0.001, 0.489
490, 0.277917, 0.001, 0.49
491, 0.277477, 0.001, 0.491
492, 0.277039, 0.001, 0.492
493, 0.276602, 0.001, 0.493
494, 0.276167, 0.001, 0.494
495, 0.275732, 0.001, 0.495
496, 0.275299, 0.001, 0.496
497, 0.274866, 0.001, 0.497
498, 0.274435, 0.001, 0.498
499, 0.274005, 0.001, 0.499
500, 0.273576, 0.001, 0.5
501, 0.273147, 0.001, 0.501
502, 0.27272, 0.001, 0.502
503, 0.272294, 0.001, 0.503
504, 0.271869, 0.001, 0.504
505, 0.271445, 0.001, 0.505
506, 0.271021, 0.001, 0.506
507, 0.270599, 0.001, 0.507
508, 0.270178, 0.001, 0.508
509, 0.269758, 0.001, 0.509
510, 0.269339, 0.001, 0.51
511, 0.268922, 0.001, 0.511
512, 0.268505, 0.001, 0.512
513, 0.26809, 0.001, 0.513
514, 0.267676, 0.001, 0.514
515, 0.267263, 0.001, 0.515
516, 0.266852, 0.001, 0.516
517, 0.266442, 0.001, 0.517
518, 0.266034, 0.001, 0.518
519, 0.265627, 0.001, 0.519
520, 0.265222, 0.001, 0.52
521, 0.264819, 0.001, 0.521
522, 0.264417, 0.001, 0.522
523, 0.264017, 0.001, 0.523
524, 0.263619, 0.001, 0.524
525, 0.263223, 0.001, 0.525
526, 0.262829, 0.001, 0.526
527, 0.262437, 0.001, 0.527
528, 0.262047, 0.001, 0.528
529, 0.261659, 0.001, 0.529
530, 0.261274, 0.001, 0.53
531, 0.26089, 0.001, 0.531
532, 0.260509, 0.001, 0.532
533, 0.26013, 0.001, 0.533
534, 0.259754, 0.001, 0.534
535, 0.259379, 0.001, 0.535
536, 0.259008, 0.001, 0.536
537, 0.258638, 0.001, 0.537
538, 0.258272, 0.001, 0.538
539, 0.257907, 0.001, 0.539
540, 0.257545, 0.001, 0.54
541, 0.257186, 0.001, 0.541
542, 0.256829, 0.001, 0.542
543, 0.256475, 0.001, 0.543
544, 0.256123, 0.001, 0.544
545, 0.255774, 0.001, 0.545
546, 0.255427, 0.001, 0.546
547, 0.255082, 0.001, 0.547
548, 0.25474, 0.001, 0.548
549, 0.254401, 0.001, 0.549
550, 0.254063, 0.001, 0.55
551, 0.253728, 0.001, 0.551
552, 0.253395, 0.001, 0.552
553, 0.253064, 0.001, 0.553
554, 0.252735, 0.001, 0.554
555, 0.252408, 0.001, 0.555
556, 0.252083, 0.001, 0.556
557, 0.25176, 0.001, 0.557
558, 0.251438, 0.001, 0.558
559, 0.251118, 0.001, 0.559
560, 0.2508, 0.001, 0.56
561, 0.250483, 0.001, 0.561
562, 0.250168, 0.001, 0.562
563, 0.249853, 0.001, 0.563
564, 0.24954, 0.001, 0.564
565, 0.249228, 0.001, 0.565
566, 0.248917, 0.001, 0.566
567, 0.248606, 0.001, 0.567
568, 0.248296, 0.001, 0.568
569, 0.247987, 0.001, 0.569
570, 0.247678, 0.001, 0.57
571, 0.24737, 0.001, 0.571
572, 0.247062, 0.001, 0.572
573, 0.246754, 0.001, 0.573
574, 0.246447, 0.001, 0.574
575, 0.246139, 0.001, 0.575
576, 0.245832, 0.001, 0.576
577, 0.245524, 0.001, 0.577
578, 0.245216, 0.001, 0.578
579, 0.244908, 0.001, 0.579
580, 0.2446, 0.001, 0.58
581, 0.244291, 0.001, 0.581
582, 0.243982, 0.001, 0.582
583, 0.243673, 0.001, 0.583
584, 0.243363, 0.001, 0.584
585, 0.243053, 0.001, 0.585
586, 0.242743, 0.001, 0.586
587, 0.242432, 0.001, 0.587
588, 0.242121, 0.001, 0.588
589, 0.241809, 0.001, 0.589
590, 0.241497, 0.001, 0.59
591, 0.241184, 0.001, 0.591
592, 0.240872, 0.001, 0.592
593, 0.240559, 0.001, 0.593
594, 0.240245, 0.001, 0.594
595, 0.239932, 0.001, 0.595
596, 0.239618, 0.001, 0.596
597, 0.239305, 0.001, 0.597
598, 0.238991, 0.001, 0.598
599, 0.238678, 0.001, 0.599
600, 0.238364, 0.001, 0.6
601, 0.238051, 0.001, 0.601
602, 0.237737, 0.001, 0.602
603, 0.237424, 0.001, 0.603
604, 0.237112, 0.001, 0.604
605, 0.2368, 0.001, 0.605
606, 0.236488, 0.001, 0.606
607, 0.236177, 0.001, 0.607
608, 0.235866, 0.001, 0.608
609, 0.235557, 0.001, 0.609
610, 0.235247, 0.001, 0.61
611, 0.234939, 0.001, 0.611
612, 0.234632, 0.001, 0.612
613, 0.234325, 0.001, 0.613
614, 0.234019, 0.001, 0.614
615, 0.233715, 0.001, 0.615
616, 0.233411, 0.001, 0.616
617, 0.233109, 0.001, 0.617
618, 0.232807, 0.001, 0.618
619, 0.232507, 0.001, 0.619
620, 0.232208, 0.001, 0.62
621, 0.23191, 0.001, 0.621
622, 0.231613, 0.001, 0.622
623, 0.231318, 0.001, 0.623
624, 0.231024, 0.001, 0.624
625, 0.230731, 0.001, 0.625
626, 0.23044, 0.001, 0.626
627, 0.23015, 0.001, 0.627
628, 0.229861, 0.001, 0.628
629, 0.229574, 0.001, 0.629
630, 0.229288, 0.001, 0.63
631, 0.229003, 0.001, 0.631
632, 0.22872, 0.001, 0.632
633, 0.228438, 0.001, 0.633
634, 0.228158, 0.001, 0.634
635, 0.227878, 0.001, 0.635
636, 0.227601, 0.001, 0.636
637, 0.227324, 0.001, 0.637
638, 0.227049, 0.001, 0.638
639, 0.226775, 0.001, 0.639
640, 0.226502, 0.001, 0.64
641, 0.226231, 0.001, 0.641
642, 0.225961, 0.001, 0.642
643, 0.225692, 0.001, 0.643
644, 0.225424, 0.001, 0.644
645, 0.225157, 0.001, 0.645
646, 0.224892, 0.001, 0.646
647, 0.224628, 0.001, 0.647
648, 0.224364, 0.001, 0.648
649, 0.224102, 0.001, 0.649
650, 0.223841, 0.001, 0.65
651, 0.223581, 0.001, 0.651
652, 0.223322, 0.001, 0.652
653, 0.223064, 0.001, 0.653
654, 0.222807, 0.001, 0.654
655, 0.222551, 0.001, 0.655
656, 0.222296, 0.001, 0.656
657, 0.222041, 0.001, 0.657
658, 0.221788, 0.001, 0.658
659, 0.221535, 0.001, 0.659
660, 0.221283, 0.001, 0.66
661, 0.221032, 0.001, 0.661
662, 0.220781, 0.001, 0.662
663, 0.220531, 0.001, 0.663
664, 0.220282, 0.001, 0.664
665, 0.220034, 0.001, 0.665
666, 0.219786, 0.001, 0.666
667, 0.219538, 0.001, 0.667
668, 0.219291, 0.001, 0.668
669, 0.219045, 0.001, 0.669
670, 0.218799, 0.001, 0.67
671, 0.218554, 0.001, 0.671
672, 0.218309, 0.001, 0.672
673, 0.218064, 0.001, 0.673
674, 0.21782, 0.001, 0.674
675, 0.217576, 0.001, 0.675
676, 0.217333, 0.001, 0.676
677, 0.217089, 0.001, 0.677
678, 0.216846, 0.001, 0.678
679, 0.216604, 0.001, 0.679
680, 0.216361, 0.001, 0.68
681, 0.216119, 0.001, 0.681
682, 0.215877, 0.001, 0.682
683, 0.215635, 0.001, 0.683
684, 0.215393, 0.001, 0.684
685, 0.215151, 0.001, 0.685
686, 0.214909, 0.001, 0.686
687, 0.214668, 0.001, 0.687
688, 0.214426, 0.001, 0.688
689, 0.214185, 0.001, 0.689
690, 0.213944, 0.001, 0.69
691, 0.213703, 0.001, 0.691
692, 0.213461, 0.001, 0.692
693, 0.21322, 0.001, 0.693
694, 0.212979, 0.001, 0.694
695, 0.212738, 0.001, 0.695
696, 0.212498, 0.001, 0.696
697, 0.212257, 0.001, 0.697
698, 0.212016, 0.001, 0.698
699, 0.211776, 0.001, 0.699
700, 0.211535, 0.001, 0.7
701, 0.211295, 0.001, 0.701
702, 0.211055, 0.001, 0.702
703, 0.210815, 0.001, 0.703
704, 0.210576, 0.001, 0.704
705, 0.210337, 0.001, 0.705
706, 0.210098, 0.001, 0.706
707, 0.209859, 0.001, 0.707
708, 0.209621, 0.001, 0.708
709, 0.209384, 0.001, 0.709
710, 0.209147, 0.001, 0.71
711, 0.20891, 0.001, 0.711
712, 0.208675, 0.001, 0.712
713, 0.208439, 0.001, 0.713
714, 0.208205, 0.001, 0.714
715, 0.207972, 0.001, 0.715
716, 0.207739, 0.001, 0.716
717, 0.207507, 0.001, 0.717
718, 0.207276, 0.001, 0.718
719, 0.207047, 0.001, 0.719
720, 0.206818, 0.001, 0.72
721, 0.206591, 0.001, 0.721
722, 0.206365, 0.001, 0.722
723, 0.20614, 0.001, 0.723
724, 0.205916, 0.001, 0.724
725, 0.205694, 0.001, 0.725
726, 0.205473, 0.001, 0.726
727, 0.205254, 0.001, 0.727
728, 0.205037, 0.001, 0.728
729, 0.204821, 0.001, 0.729
730, 0.204606, 0.001, 0.73
731, 0.204393, 0.001, 0.731
732, 0.204182, 0.001, 0.732
733, 0.203973, 0.001, 0.733
734, 0.203765, 0.001, 0.734
735, 0.203559, 0.001, 0.735
736, 0.203355, 0.001, 0.736
737, 0.203153, 0.001, 0.737
738, 0.202953, 0.001, 0.738
739, 0.202754, 0.001, 0.739
740, 0.202557, 0.001, 0.74
741, 0.202362, 0.001, 0.741
742, 0.202169, 0.001, 0.742
743, 0.201978, 0.001, 0.743
744, 0.201789, 0.001, 0.744
745, 0.201602, 0.001, 0.745
746, 0.201417, 0.001, 0.746
747, 0.201233, 0.001, 0.747
748, 0.201052, 0.001, 0.748
749, 0.200872, 0.001, 0.749
750, 0.200694, 0.001, 0.75
751, 0.200518, 0.001, 0.751
752, 0.200344, 0.001, 0.752
753, 0.200172, 0.001, 0.753
754, 0.200002, 0.001, 0.754
755, 0.199833, 0.001, 0.755
756, 0.199666, 0.001, 0.756
757, 0.1995, 0.001, 0.757
758, 0.199337, 0.001, 0.758
759, 0.199174, 0.001, 0.759
760, 0.199013, 0.001, 0.76
761, 0.198854, 0.001, 0.761
762, 0.198696, 0.001, 0.762
763, 0.19854, 0.001, 0.763
764, 0.198384, 0.001, 0.764
765, 0.19823, 0.001, 0.765
766, 0.198077, 0.001, 0.766
767, 0.197924, 0.001, 0.767
768, 0.197773, 0.001, 0.768
769, 0.197623, 0.001, 0.769
770, 0.197473, 0.001, 0.77
771, 0.197324, 0.001, 0.771
772, 0.197175, 0.001, 0.772
773, 0.197027, 0.001, 0.773
774, 0.19688, 0.001, 0.774
