No, norma, norm_delta_time, elapsed_norm_time
281, 6.90993e-310, 0.00185797, 0.522089
282, 6.90993e-310, 0.00185797, 0.523947
283, 6.90993e-310, 0.00185797, 0.525805
284, 6.90993e-310, 0.00185797, 0.527663
285, 6.90993e-310, 0.00185797, 0.529521
286, 6.90993e-310, 0.00185797, 0.531379
287, 6.90993e-310, 0.00185797, 0.533237
288, 6.90993e-310, 0.00185797, 0.535095
289, 6.90993e-310, 0.00185797, 0.536953
290, 6.90993e-310, 0.00185797, 0.538811
291, 6.90993e-310, 0.00185797, 0.540669
292, 6.90993e-310, 0.00185797, 0.542527
293, 6.90993e-310, 0.00185797, 0.544385
294, 6.90993e-310, 0.00185797, 0.546243
295, 6.90993e-310, 0.00185797, 0.548101
296, 6.90993e-310, 0.00185797, 0.549959
297, 6.90993e-310, 0.00185797, 0.551817
298, 6.90993e-310, 0.00185797, 0.553675
299, 6.90993e-310, 0.00185797, 0.555533
300, 6.90993e-310, 0.00185797, 0.557391
301, 6.90993e-310, 0.00185797, 0.559249
302, 6.90993e-310, 0.00185797, 0.561107
303, 6.90993e-310, 0.00185797, 0.562965
304, 6.90993e-310, 0.00185797, 0.564823
305, 6.90993e-310, 0.00185797, 0.566681
306, 6.90993e-310, 0.00185797, 0.568539
307, 6.90993e-310, 0.00185797, 0.570396
308, 6.90993e-310, 0.00185797, 0.572254
309, 6.90993e-310, 0.00185797, 0.574112
310, 6.90993e-310, 0.00185797, 0.57597
311, 6.90993e-310, 0.00185797, 0.577828
312, 6.90993e-310, 0.00185797, 0.579686
313, 6.90993e-310, 0.00185797, 0.581544
314, 6.90993e-310, 0.00185797, 0.583402
315, 6.90993e-310, 0.00185797, 0.58526
316, 6.90993e-310, 0.00185797, 0.587118
317, 6.90993e-310, 0.00185797, 0.588976
318, 6.90993e-310, 0.00185797, 0.590834
319, 6.90993e-310, 0.00185797, 0.592692
320, 6.90993e-310, 0.00185797, 0.59455
321, 6.90993e-310, 0.00185797, 0.596408
322, 6.90993e-310, 0.00185797, 0.598266
323, 6.90993e-310, 0.00185797, 0.600124
324, 6.90993e-310, 0.00185797, 0.601982
325, 6.90993e-310, 0.00185797, 0.60384
326, 6.90993e-310, 0.00185797, 0.605698
327, 6.90993e-310, 0.00185797, 0.607556
328, 6.90993e-310, 0.00185797, 0.609414
329, 6.90993e-310, 0.00185797, 0.611272
330, 6.90993e-310, 0.00185797, 0.61313
331, 6.90993e-310, 0.00185797, 0.614988
332, 6.90993e-310, 0.00185797, 0.616846
333, 6.90993e-310, 0.00185797, 0.618704
334, 6.90993e-310, 0.00185797, 0.620562
335, 6.90993e-310, 0.00185797, 0.62242
336, 6.90993e-310, 0.00185797, 0.624278
337, 6.90993e-310, 0.00185797, 0.626136
338, 6.90993e-310, 0.00185797, 0.627994
339, 6.90993e-310, 0.00185797, 0.629851
340, 6.90993e-310, 0.00185797, 0.631709
341, 6.90993e-310, 0.00185797, 0.633567
342, 6.90993e-310, 0.00185797, 0.635425
343, 6.90993e-310, 0.00185797, 0.637283
344, 6.90993e-310, 0.00185797, 0.639141
345, 6.90993e-310, 0.00185797, 0.640999
346, 6.90993e-310, 0.00185797, 0.642857
347, 6.90993e-310, 0.00185797, 0.644715
348, 6.90993e-310, 0.00185797, 0.646573
349, 6.90993e-310, 0.00185797, 0.648431
350, 6.90993e-310, 0.00185797, 0.650289
351, 6.90993e-310, 0.00185797, 0.652147
352, 6.90993e-310, 0.00185797, 0.654005
353, 6.90993e-310, 0.00185797, 0.655863
354, 6.90993e-310, 0.00185797, 0.657721
355, 6.90993e-310, 0.00185797, 0.659579
356, 6.90993e-310, 0.00185797, 0.661437
357, 6.90993e-310, 0.00185797, 0.663295
358, 6.90993e-310, 0.00185797, 0.665153
359, 6.90993e-310, 0.00185797, 0.667011
360, 6.90993e-310, 0.00185797, 0.668869
361, 6.90993e-310, 0.00185797, 0.670727
362, 6.90993e-310, 0.00185797, 0.672585
363, 6.90993e-310, 0.00185797, 0.674443
364, 6.90993e-310, 0.00185797, 0.676301
365, 6.90993e-310, 0.00185797, 0.678159
366, 6.90993e-310, 0.00185797, 0.680017
367, 6.90993e-310, 0.00185797, 0.681875
368, 6.90993e-310, 0.00185797, 0.683733
369, 6.90993e-310, 0.00185797, 0.685591
370, 6.90993e-310, 0.00185797, 0.687449
371, 6.90993e-310, 0.00185797, 0.689306
372, 6.90993e-310, 0.00185797, 0.691164
373, 6.90993e-310, 0.00185797, 0.693022
374, 6.90993e-310, 0.00185797, 0.69488
375, 6.90993e-310, 0.00185797, 0.696738
376, 6.90993e-310, 0.00185797, 0.698596
377, 6.90993e-310, 0.00185797, 0.700454
378, 6.90993e-310, 0.00185797, 0.702312
379, 6.90993e-310, 0.00185797, 0.70417
380, 6.90993e-310, 0.00185797, 0.706028
381, 6.90993e-310, 0.00185797, 0.707886
382, 6.90993e-310, 0.00185797, 0.709744
383, 6.90993e-310, 0.00185797, 0.711602
384, 6.90993e-310, 0.00185797, 0.71346
385, 6.90993e-310, 0.00185797, 0.715318
386, 6.90993e-310, 0.00185797, 0.717176
387, 6.90993e-310, 0.00185797, 0.719034
388, 6.90993e-310, 0.00185797, 0.720892
389, 6.90993e-310, 0.00185797, 0.72275
390, 6.90993e-310, 0.00185797, 0.724608
391, 6.90993e-310, 0.00185797, 0.726466
392, 6.90993e-310, 0.00185797, 0.728324
393, 6.90993e-310, 0.00185797, 0.730182
394, 6.90993e-310, 0.00185797, 0.73204
395, 6.90993e-310, 0.00185797, 0.733898
396, 6.90993e-310, 0.00185797, 0.735756
397, 6.90993e-310, 0.00185797, 0.737614
398, 6.90993e-310, 0.00185797, 0.739472
399, 6.90993e-310, 0.00185797, 0.74133
400, 6.90993e-310, 0.00185797, 0.743188
401, 6.90993e-310, 0.00185797, 0.745046
402, 6.90993e-310, 0.00185797, 0.746904
403, 6.90993e-310, 0.00185797, 0.748761
404, 6.90993e-310, 0.00185797, 0.750619
405, 6.90993e-310, 0.00185797, 0.752477
406, 6.90993e-310, 0.00185797, 0.754335
407, 6.90993e-310, 0.00185797, 0.756193
408, 6.90993e-310, 0.00185797, 0.758051
409, 6.90993e-310, 0.00185797, 0.759909
410, 6.90993e-310, 0.00185797, 0.761767
411, 6.90993e-310, 0.00185797, 0.763625
412, 6.90993e-310, 0.00185797, 0.765483
413, 6.90993e-310, 0.00185797, 0.767341
414, 6.90993e-310, 0.00185797, 0.769199
415, 6.90993e-310, 0.00185797, 0.771057
416, 6.90993e-310, 0.00185797, 0.772915
417, 6.90993e-310, 0.00185797, 0.774773
418, 6.90993e-310, 0.00185797, 0.776631
419, 6.90993e-310, 0.00185797, 0.778489
420, 6.90993e-310, 0.00185797, 0.780347
421, 6.90993e-310, 0.00185797, 0.782205
422, 6.90993e-310, 0.00185797, 0.784063
423, 6.90993e-310, 0.00185797, 0.785921
424, 6.90993e-310, 0.00185797, 0.787779
425, 6.90993e-310, 0.00185797, 0.789637
426, 6.90993e-310, 0.00185797, 0.791495
427, 6.90993e-310, 0.00185797, 0.793353
428, 6.90993e-310, 0.00185797, 0.795211
429, 6.90993e-310, 0.00185797, 0.797069
430, 6.90993e-310, 0.00185797, 0.798927
431, 6.90993e-310, 0.00185797, 0.800785
432, 6.90993e-310, 0.00185797, 0.802643
433, 6.90993e-310, 0.00185797, 0.804501
434, 6.90993e-310, 0.00185797, 0.806359
435, 6.90993e-310, 0.00185797, 0.808217
436, 6.90993e-310, 0.00185797, 0.810074
437, 6.90993e-310, 0.00185797, 0.811932
438, 6.90993e-310, 0.00185797, 0.81379
439, 6.90993e-310, 0.00185797, 0.815648
440, 6.90993e-310, 0.00185797, 0.817506
441, 6.90993e-310, 0.00185797, 0.819364
442, 6.90993e-310, 0.00185797, 0.821222
443, 6.90993e-310, 0.00185797, 0.82308
444, 6.90993e-310, 0.00185797, 0.824938
445, 6.90993e-310, 0.00185797, 0.826796
446, 6.90993e-310, 0.00185797, 0.828654
447, 6.90993e-310, 0.00185797, 0.830512
448, 6.90993e-310, 0.00185797, 0.83237
449, 6.90993e-310, 0.00185797, 0.834228
450, 6.90993e-310, 0.00185797, 0.836086
451, 6.90993e-310, 0.00185797, 0.837944
452, 6.90993e-310, 0.00185797, 0.839802
453, 6.90993e-310, 0.00185797, 0.84166
454, 6.90993e-310, 0.00185797, 0.843518
455, 6.90993e-310, 0.00185797, 0.845376
456, 6.90993e-310, 0.00185797, 0.847234
457, 6.90993e-310, 0.00185797, 0.849092
458, 6.90993e-310, 0.00185797, 0.85095
459, 6.90993e-310, 0.00185797, 0.852808
460, 6.90993e-310, 0.00185797, 0.854666
461, 6.90993e-310, 0.00185797, 0.856524
462, 6.90993e-310, 0.00185797, 0.858382
463, 6.90993e-310, 0.00185797, 0.86024
464, 6.90993e-310, 0.00185797, 0.862098
465, 6.90993e-310, 0.00185797, 0.863956
466, 6.90993e-310, 0.00185797, 0.865814
467, 6.90993e-310, 0.00185797, 0.867672
468, 6.90993e-310, 0.00185797, 0.869529
469, 6.90993e-310, 0.00185797, 0.871387
470, 6.90993e-310, 0.00185797, 0.873245
471, 6.90993e-310, 0.00185797, 0.875103
472, 6.90993e-310, 0.00185797, 0.876961
473, 6.90993e-310, 0.00185797, 0.878819
474, 6.90993e-310, 0.00185797, 0.880677
475, 6.90993e-310, 0.00185797, 0.882535
476, 6.90993e-310, 0.00185797, 0.884393
477, 6.90993e-310, 0.00185797, 0.886251
478, 6.90993e-310, 0.00185797, 0.888109
479, 6.90993e-310, 0.00185797, 0.889967
480, 6.90993e-310, 0.00185797, 0.891825
481, 6.90993e-310, 0.00185797, 0.893683
482, 6.90993e-310, 0.00185797, 0.895541
483, 6.90993e-310, 0.00185797, 0.897399
484, 6.90993e-310, 0.00185797, 0.899257
485, 6.90993e-310, 0.00185797, 0.901115
486, 6.90993e-310, 0.00185797, 0.902973
487, 6.90993e-310, 0.00185797, 0.904831
488, 6.90993e-310, 0.00185797, 0.906689
489, 6.90993e-310, 0.00185797, 0.908547
490, 6.90993e-310, 0.00185797, 0.910405
491, 6.90993e-310, 0.00185797, 0.912263
492, 6.90993e-310, 0.00185797, 0.914121
493, 6.90993e-310, 0.00185797, 0.915979
494, 6.90993e-310, 0.00185797, 0.917837
495, 6.90993e-310, 0.00185797, 0.919695
496, 6.90993e-310, 0.00185797, 0.921553
497, 6.90993e-310, 0.00185797, 0.923411
498, 6.90993e-310, 0.00185797, 0.925269
499, 6.90993e-310, 0.00185797, 0.927127
500, 6.90993e-310, 0.00185797, 0.928984
501, 6.90993e-310, 0.00185797, 0.930842
502, 6.90993e-310, 0.00185797, 0.9327
503, 6.90993e-310, 0.00185797, 0.934558
504, 6.90993e-310, 0.00185797, 0.936416
505, 6.90993e-310, 0.00185797, 0.938274
506, 6.90993e-310, 0.00185797, 0.940132
507, 6.90993e-310, 0.00185797, 0.94199
508, 6.90993e-310, 0.00185797, 0.943848
509, 6.90993e-310, 0.00185797, 0.945706
510, 6.90993e-310, 0.00185797, 0.947564
511, 6.90993e-310, 0.00185797, 0.949422
512, 6.90993e-310, 0.00185797, 0.95128
513, 6.90993e-310, 0.00185797, 0.953138
514, 6.90993e-310, 0.00185797, 0.954996
515, 6.90993e-310, 0.00185797, 0.956854
516, 6.90993e-310, 0.00185797, 0.958712
517, 6.90993e-310, 0.00185797, 0.96057
518, 6.90993e-310, 0.00185797, 0.962428
519, 6.90993e-310, 0.00185797, 0.964286
520, 6.90993e-310, 0.00185797, 0.966144
521, 6.90993e-310, 0.00185797, 0.968002
522, 6.90993e-310, 0.00185797, 0.96986
523, 6.90993e-310, 0.00185797, 0.971718
524, 6.90993e-310, 0.00185797, 0.973576
525, 6.90993e-310, 0.00185797, 0.975434
526, 6.90993e-310, 0.00185797, 0.977292
527, 6.90993e-310, 0.00185797, 0.97915
528, 6.90993e-310, 0.00185797, 0.981008
529, 6.90993e-310, 0.00185797, 0.982866
530, 6.90993e-310, 0.00185797, 0.984724
531, 6.90993e-310, 0.00185797, 0.986582
532, 6.90993e-310, 0.00185797, 0.988439
533, 6.90993e-310, 0.00185797, 0.990297
534, 6.90993e-310, 0.00185797, 0.992155
535, 6.90993e-310, 0.00185797, 0.994013
536, 6.90993e-310, 0.00185797, 0.995871
537, 6.90993e-310, 0.00185797, 0.997729
538, 6.90993e-310, 0.00185797, 0.999587
539, 6.90993e-310, 0.00185797, 1.00145
540, 6.90993e-310, 0.00185797, 1.0033
541, 6.90993e-310, 0.00185797, 1.00516
542, 6.90993e-310, 0.00185797, 1.00702
543, 6.90993e-310, 0.00185797, 1.00888
544, 6.90993e-310, 0.00185797, 1.01074
545, 6.90993e-310, 0.00185797, 1.01259
546, 6.90993e-310, 0.00185797, 1.01445
547, 6.90993e-310, 0.00185797, 1.01631
548, 6.90993e-310, 0.00185797, 1.01817
549, 6.90993e-310, 0.00185797, 1.02002
550, 6.90993e-310, 0.00185797, 1.02188
551, 6.90993e-310, 0.00185797, 1.02374
552, 6.90993e-310, 0.00185797, 1.0256
553, 6.90993e-310, 0.00185797, 1.02746
554, 6.90993e-310, 0.00185797, 1.02931
555, 6.90993e-310, 0.00185797, 1.03117
556, 6.90993e-310, 0.00185797, 1.03303
557, 6.90993e-310, 0.00185797, 1.03489
558, 6.90993e-310, 0.00185797, 1.03675
559, 6.90993e-310, 0.00185797, 1.0386
