No, norma, norm_delta_time, elapsed_norm_time
362, 0.292851, 0.0028947, 0.903265
363, 0.29349, 0.00290685, 0.906172
364, 0.29405, 0.00291795, 0.90909
365, 0.294688, 0.00292963, 0.912019
366, 0.295372, 0.00294156, 0.914961
367, 0.296003, 0.00295285, 0.917914
368, 0.296745, 0.00296509, 0.920879
369, 0.297413, 0.0029765, 0.923855
370, 0.298133, 0.00298834, 0.926844
371, 0.298904, 0.00300064, 0.929844
372, 0.299602, 0.00301215, 0.932856
373, 0.300405, 0.00302466, 0.935881
374, 0.30115, 0.00303656, 0.938918
375, 0.301927, 0.00304875, 0.941966
376, 0.302777, 0.00306169, 0.945028
377, 0.303532, 0.00307361, 0.948102
378, 0.304387, 0.00308661, 0.951188
379, 0.305226, 0.00309937, 0.954288
380, 0.306056, 0.00311212, 0.9574
381, 0.307013, 0.0031261, 0.960526
382, 0.307827, 0.00313873, 0.963665
383, 0.30876, 0.00315248, 0.966817
384, 0.309712, 0.00316657, 0.969984
385, 0.310625, 0.00318016, 0.973164
386, 0.311655, 0.00319511, 0.976359
387, 0.312619, 0.00320927, 0.979568
388, 0.313629, 0.00322409, 0.982792
389, 0.314752, 0.00323996, 0.986032
390, 0.314352, 0.00324026, 0.989273
391, 0.31366, 0.00323731, 0.99251
392, 0.31298, 0.00323458, 0.995744
393, 0.312386, 0.00323247, 0.998977
394, 0.311674, 0.00322927, 1.00221
395, 0.311057, 0.00322679, 1.00543
396, 0.310412, 0.00322415, 1.00866
397, 0.309767, 0.00322126, 1.01188
398, 0.309173, 0.00321904, 1.0151
399, 0.308504, 0.00321579, 1.01831
400, 0.307885, 0.00321323, 1.02153
401, 0.307257, 0.00321032, 1.02474
402, 0.306613, 0.00320741, 1.02794
403, 0.306021, 0.00320481, 1.03115
404, 0.305352, 0.00320157, 1.03435
405, 0.304772, 0.00319903, 1.03755
406, 0.3041, 0.00319569, 1.04075
407, 0.303497, 0.00319287, 1.04394
408, 0.302858, 0.00318982, 1.04713
409, 0.302232, 0.00318671, 1.05031
410, 0.30163, 0.003184, 1.0535
411, 0.30098, 0.00318061, 1.05668
412, 0.300385, 0.00317795, 1.05986
413, 0.299745, 0.00317465, 1.06303
414, 0.299131, 0.00317174, 1.0662
415, 0.298536, 0.00316891, 1.06937
416, 0.2979, 0.00316574, 1.07254
417, 0.29734, 0.00316328, 1.0757
418, 0.296701, 0.00316005, 1.07886
419, 0.296119, 0.00315736, 1.08202
420, 0.295541, 0.00315475, 1.08517
421, 0.294935, 0.00315182, 1.08833
422, 0.29439, 0.00314956, 1.09148
423, 0.293797, 0.00314676, 1.09462
424, 0.293232, 0.00314428, 1.09777
425, 0.292709, 0.00314226, 1.10091
426, 0.292123, 0.00313953, 1.10405
427, 0.291594, 0.00313746, 1.10719
428, 0.291071, 0.00313541, 1.11032
429, 0.290519, 0.00313311, 1.11345
430, 0.290028, 0.0031314, 1.11659
431, 0.289504, 0.00312942, 1.11971
432, 0.288993, 0.00312749, 1.12284
433, 0.288524, 0.00312612, 1.12597
434, 0.288019, 0.00312427, 1.12909
435, 0.28753, 0.00312268, 1.13222
436, 0.287094, 0.0031216, 1.13534
437, 0.286599, 0.00311995, 1.13846
438, 0.286142, 0.00311866, 1.14158
439, 0.285722, 0.00311783, 1.14469
440, 0.285254, 0.00311642, 1.14781
441, 0.284816, 0.00311539, 1.15093
442, 0.284418, 0.00311478, 1.15404
443, 0.283971, 0.00311364, 1.15715
444, 0.283553, 0.00311283, 1.16027
445, 0.283173, 0.00311242, 1.16338
446, 0.282747, 0.00311155, 1.16649
447, 0.28235, 0.00311094, 1.1696
448, 0.28198, 0.00311069, 1.17271
449, 0.281583, 0.00311008, 1.17582
450, 0.281194, 0.00310964, 1.17893
451, 0.280843, 0.00310954, 1.18204
452, 0.28046, 0.00310916, 1.18515
453, 0.280092, 0.00310887, 1.18826
454, 0.279744, 0.00310889, 1.19137
455, 0.279386, 0.00310872, 1.19448
456, 0.279024, 0.00310856, 1.19759
457, 0.27869, 0.00310868, 1.20069
458, 0.278344, 0.00310867, 1.2038
459, 0.277994, 0.00310863, 1.20691
460, 0.277668, 0.00310884, 1.21002
461, 0.277332, 0.00310895, 1.21313
462, 0.276993, 0.003109, 1.21624
463, 0.276674, 0.0031093, 1.21935
464, 0.276345, 0.00310947, 1.22246
465, 0.276015, 0.00310962, 1.22557
466, 0.275704, 0.00310999, 1.22868
467, 0.275377, 0.00311016, 1.23179
468, 0.275056, 0.00311039, 1.2349
469, 0.274753, 0.00311083, 1.23801
470, 0.274424, 0.00311095, 1.24112
471, 0.274112, 0.00311126, 1.24423
472, 0.273802, 0.00311158, 1.24734
473, 0.273483, 0.00311178, 1.25045
474, 0.273182, 0.00311217, 1.25357
475, 0.272858, 0.00311229, 1.25668
476, 0.272552, 0.00311259, 1.25979
477, 0.272234, 0.00311274, 1.2629
478, 0.271923, 0.00311295, 1.26602
479, 0.271603, 0.00311303, 1.26913
480, 0.271289, 0.00311317, 1.27224
481, 0.270962, 0.00311311, 1.27536
482, 0.27064, 0.00311311, 1.27847
483, 0.270305, 0.00311291, 1.28158
484, 0.269963, 0.0031126, 1.28469
485, 0.269617, 0.00311221, 1.28781
486, 0.269263, 0.0031117, 1.29092
487, 0.268886, 0.00311087, 1.29403
488, 0.268498, 0.00310989, 1.29714
489, 0.268101, 0.00310875, 1.30025
490, 0.267696, 0.00310748, 1.30336
491, 0.267268, 0.00310588, 1.30646
492, 0.266824, 0.00310407, 1.30956
493, 0.266379, 0.00310219, 1.31267
494, 0.265924, 0.00310015, 1.31577
495, 0.265443, 0.00309775, 1.31887
496, 0.264972, 0.00309542, 1.32196
497, 0.264485, 0.00309287, 1.32505
498, 0.263984, 0.0030901, 1.32814
499, 0.26351, 0.0030876, 1.33123
500, 0.262983, 0.00308443, 1.33432
501, 0.262488, 0.00308161, 1.3374
502, 0.261972, 0.00307849, 1.34048
503, 0.26146, 0.00307541, 1.34355
504, 0.260954, 0.00307235, 1.34662
505, 0.26043, 0.00306906, 1.34969
506, 0.259932, 0.00306606, 1.35276
507, 0.2594, 0.00306264, 1.35582
508, 0.258909, 0.0030597, 1.35888
509, 0.258373, 0.00305622, 1.36194
510, 0.257885, 0.00305333, 1.36499
