No, norma, norm_delta_time, elapsed_norm_time
240, 0.710658, 0.00237133, 0.556232
241, 0.709052, 0.00237298, 0.558605
242, 0.707357, 0.00237423, 0.56098
243, 0.705589, 0.00237516, 0.563355
244, 0.704275, 0.00237755, 0.565732
245, 0.702377, 0.00237792, 0.56811
246, 0.700908, 0.00237971, 0.57049
247, 0.699395, 0.00238134, 0.572871
248, 0.697734, 0.00238247, 0.575254
249, 0.69648, 0.002385, 0.577639
250, 0.694741, 0.00238589, 0.580025
251, 0.693309, 0.00238786, 0.582412
252, 0.691914, 0.00239002, 0.584802
253, 0.690278, 0.00239137, 0.587194
254, 0.68902, 0.00239407, 0.589588
255, 0.687383, 0.00239549, 0.591983
256, 0.685954, 0.00239765, 0.594381
257, 0.684614, 0.00240016, 0.596781
258, 0.683001, 0.0024017, 0.599183
259, 0.681756, 0.00240456, 0.601587
260, 0.680148, 0.00240611, 0.603994
261, 0.67876, 0.00240842, 0.606402
262, 0.677383, 0.00241075, 0.608813
263, 0.675837, 0.00241242, 0.611225
264, 0.674656, 0.00241536, 0.613641
265, 0.672974, 0.00241645, 0.616057
266, 0.671669, 0.00241882, 0.618476
267, 0.67016, 0.00242041, 0.620896
268, 0.668714, 0.00242214, 0.623318
269, 0.667396, 0.00242429, 0.625743
270, 0.66579, 0.0024253, 0.628168
271, 0.664582, 0.00242771, 0.630596
272, 0.662904, 0.00242832, 0.633024
273, 0.661562, 0.00243011, 0.635454
274, 0.660067, 0.00243127, 0.637885
275, 0.658573, 0.00243237, 0.640318
276, 0.657299, 0.00243423, 0.642752
277, 0.655633, 0.00243458, 0.645187
278, 0.654385, 0.00243643, 0.647623
279, 0.652757, 0.00243682, 0.65006
280, 0.651363, 0.00243804, 0.652498
281, 0.649962, 0.00243919, 0.654937
282, 0.648404, 0.0024397, 0.657377
283, 0.647236, 0.00244166, 0.659818
284, 0.645521, 0.00244151, 0.66226
285, 0.644213, 0.00244288, 0.664703
286, 0.642723, 0.00244353, 0.667146
287, 0.641254, 0.00244424, 0.669591
288, 0.64002, 0.00244582, 0.672036
289, 0.638369, 0.0024458, 0.674482
290, 0.637125, 0.00244732, 0.676929
291, 0.635561, 0.00244761, 0.679377
292, 0.634157, 0.0024485, 0.681826
293, 0.632831, 0.00244971, 0.684275
294, 0.631247, 0.00244991, 0.686725
295, 0.630039, 0.00245158, 0.689177
296, 0.628393, 0.00245155, 0.691628
297, 0.627028, 0.00245262, 0.694081
298, 0.625595, 0.00245346, 0.696534
299, 0.624054, 0.00245386, 0.698988
300, 0.622855, 0.00245563, 0.701444
301, 0.62112, 0.00245529, 0.703899
